0.0	1.0
0.037037037037037035	0.9443333333333247
0.07407407407407407	0.8869999999999915
0.1111111111111111	0.824266666666662
0.14814814814814814	0.7628666666666666
0.18518518518518517	0.7068666666666673
0.2222222222222222	0.6523333333333349
0.25925925925925924	0.6024000000000019
0.2962962962962963	0.5496000000000011
0.3333333333333333	0.4982666666666661
0.37037037037037035	0.4516666666666651
0.4074074074074074	0.4055333333333306
0.4444444444444444	0.36359999999999754
0.48148148148148145	0.33033333333333104
0.5185185185185185	0.2925333333333324
0.5555555555555556	0.26286666666666636
0.5925925925925926	0.2358666666666664
0.6296296296296297	0.20879999999999946
0.6666666666666666	0.1879333333333331
0.7037037037037037	0.16619999999999996
0.7407407407407407	0.14646666666666716
0.7777777777777778	0.12660000000000116
0.8148148148148148	0.10933333333333396
0.8518518518518519	0.09360000000000043
0.8888888888888888	0.08060000000000059
0.9259259259259259	0.07113333333333438
0.9629629629629629	0.06666666666666801
1.0	0.0
