11.0;0.10274409700063823
12.0;0.0
13.0;0.0
14.0;0.0
15.0;0.10082961072112312
16.0;0.0
17.0;0.2543075941289085
21.0;0.10082961072112312
22.0;0.0
23.0;0.0
24.0;0.0
25.0;0.01914486279515003
26.0;0.01914486279515003
27.0;0.0
28.0;0.09444798978940631
29.0;0.21091257179323497
31.0;0.19044580180508666
32.0;0.0
33.0;0.12284620293554527
35.0;0.21314613911933572
41.0;0.321633694958519
42.0;0.1161455009572431
43.0;0.1161455009572431
50.0;0.1467772814294829
51.0;0.2594128908742819
52.0;0.3356732610082958
53.0;0.0
