3144508;Nazareno;MG;53;2020-04-18
3160702;Santos Dumont;MG;53;2020-04-18
3169406;Três Pontas;MG;53;2020-04-18
3104106;Arceburgo;MG;54;2020-04-19
3113701;Carlos Chagas;MG;54;2020-04-19
3133303;Itaobim;MG;54;2020-04-19
3137601;Lagoa Santa;MG;54;2020-04-19
3167707;Sobrália;MG;54;2020-04-19
3170909;Varzelândia;MG;54;2020-04-19
3171204;Vespasiano;MG;54;2020-04-19
3171303;Viçosa;MG;54;2020-04-19
3120904;Curvelo;MG;55;2020-04-20
3152303;Porto Firme;MG;55;2020-04-20
3162955;São José da Lapa;MG;55;2020-04-20
3124401;Espírito Santo do Dourado;MG;56;2020-04-21
3140209;Maripá de Minas;MG;56;2020-04-21
3137403;Lagoa Dourada;MG;57;2020-04-22
3150406;Piedade dos Gerais;MG;57;2020-04-22
3161106;São Francisco;MG;57;2020-04-22
3161601;São Geraldo da Piedade;MG;57;2020-04-22
3168606;Teófilo Otoni;MG;57;2020-04-22
3108602;Brasília de Minas;MG;58;2020-04-23
3143609;Morro da Garça;MG;58;2020-04-23
3169356;Três Marias;MG;58;2020-04-23
3101508;Além Paraíba;MG;59;2020-04-24
3106309;Belo Oriente;MG;59;2020-04-24
3106408;Belo Vale;MG;59;2020-04-24
3124500;Estiva;MG;59;2020-04-24
3131406;Ipiaçu;MG;59;2020-04-24
3166105;Senhora do Porto;MG;59;2020-04-24
3169604;Tupaciguara;MG;59;2020-04-24
3106903;Bicas;MG;60;2020-04-25
3140506;Martinho Campos;MG;60;2020-04-25
3144102;Muzambinho;MG;60;2020-04-25
3153202;Presidente Juscelino;MG;60;2020-04-25
3109907;Caetanópolis;MG;61;2020-04-26
3125309;Faria Lemos;MG;61;2020-04-26
3130556;Imbé de Minas;MG;61;2020-04-26
3133006;Itamonte;MG;61;2020-04-26
3151701;Poço Fundo;MG;61;2020-04-26
3164209;São Romão;MG;61;2020-04-26
3141801;Minas Novas;MG;62;2020-04-27
3149309;Pedro Leopoldo;MG;62;2020-04-27
3139508;Manhumirim;MG;63;2020-04-28
3169307;Três Corações;MG;63;2020-04-28
3102001;Alterosa;MG;64;2020-04-29
3107901;Bom Repouso;MG;64;2020-04-29
3129608;Ibiaí;MG;64;2020-04-29
3133709;Itatiaiuçu;MG;64;2020-04-29
3142403;Moema;MG;64;2020-04-29
3144003;Mutum;MG;64;2020-04-29
3164605;São Sebastião do Oeste;MG;64;2020-04-29
3122405;Divisa Nova;MG;65;2020-04-30
3130051;Icaraí de Minas;MG;65;2020-04-30
3136652;Juatuba;MG;65;2020-04-30
3159605;Santa Rita do Sapucaí;MG;65;2020-04-30
3109105;Bueno Brandão;MG;66;2020-05-01
3115458;Catuji;MG;66;2020-05-01
3151602;Planura;MG;66;2020-05-01
3152204;Porteirinha;MG;66;2020-05-01
3165800;Senador José Bento;MG;66;2020-05-01
3130101;Igarapé;MG;67;2020-05-02
