3509106;-51.986638464214;-21.8014565674485
3511003;-51.5702518551588;-20.8976104284604
3514403;-51.5840485426167;-21.5567119190616
3515301;-51.6690729886325;-22.4856112379827
3515350;-52.5886045747229;-22.5189673727591
3528700;-52.05658600337;-22.1276976684176
3530201;-51.9979677734792;-22.3492455092771
3531605;-51.5713671792948;-21.2548585963251
3532207;-51.5216786960359;-22.5637113515695
3533106;-51.6454474940007;-21.3223635581675
3534807;-51.7378446348646;-21.5104119824272
3535408;-51.8580652501802;-21.4633073799766
3536406;-51.7907214887342;-21.198343399199
3538303;-51.7315668469096;-21.8526679332586
3541208;-51.6203419733303;-22.1072727595766
3541307;-52.1749178328947;-21.910657934775
3541505;-51.8383380413606;-21.7930133327409
3543238;-51.5832780079821;-21.784269357711
3544251;-52.8369039312103;-22.4891462564597
3545506;-51.8421339507591;-22.4778621068292
3547106;-51.7371319097142;-21.3167763563244
3547700;-51.722519606295;-22.0376569442316
3549300;-51.6730442531045;-21.2234497265317
3553906;-51.6257785558708;-22.3579748251521
3554300;-52.37403510103;-22.4166069011593
3555109;-51.5871995320673;-21.3903960834471
4200101;-52.2559371453497;-26.5623141601729
4200507;-52.9567119749652;-27.0544081588265
4200556;-52.8527099358612;-26.8518658851477
4200754;-51.9258022403013;-27.4214068187567
4200804;-53.3323050076937;-26.5325586471636
4201273;-52.1812431588084;-27.1408854405404
4201653;-52.4422321930865;-27.070957224939
4202081;-53.6481946681912;-26.7686060632492
4202099;-53.4245703717937;-26.6678155050271
4202156;-53.6179251461923;-26.8566208569396
4202537;-52.3907534859199;-26.739904658299
4202578;-53.0951998507673;-26.6833775486439
4203105;-53.263167574274;-27.0242935760352
4203501;-53.1300411116605;-26.4502917607298
4203907;-51.6310147236139;-27.4120172510331
4204004;-51.696805094;-27.0455356737148
4204103;-52.9201405417968;-27.1467340985827
4204202;-52.650323447762;-27.1249758481281
4204301;-52.0072773122257;-27.2391055857224
4204350;-52.6414362959777;-26.9756927139771
4204400;-52.725322257045;-26.8832917507064
4204459;-52.671886728119;-26.5346738295347
4204707;-53.1907900460277;-26.8784405132561
4204756;-53.1009126444208;-26.9746812349916
4204905;-53.4793066668004;-26.8582662676849
4205001;-53.5328719279516;-26.3297929847763
4205175;-52.5785461595945;-26.7396015852054
4205308;-52.2442942263815;-26.8466020174223
4205357;-53.3371802781101;-26.7630748374444
4205431;-52.7939474973091;-26.6339318236592
4205605;-52.6585899766325;-26.4494441577892
4206405;-53.5707178170961;-26.5800095914431
4206603;-53.4834423702435;-26.3982059684087
4206652;-52.7835142207811;-27.1166391394574
